"bird"	"csv"	"date"	"trial"	"lpath"	"rpath"	"lbucket"	"rbucket"	"optimal_r"	"lFR"	"rFR"	"RT"	"left"	"distance"	"session"	"phase"	"psession"	"optimal"	"ros"
"62B"	"E_Train.csv"	"08/17/15"	7	2	3	1	2	1	1	1	2.145	0	-1	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	8	2	3	10	5	-1	1	1	3.776	0	5	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	9	2	3	2	6	1	1	1	4.111	0	-4	22	"Equal Work"	7	"R"	0.75
"62B"	"E_Train.csv"	"08/17/15"	10	2	3	6	6	0	1	1	3.296	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	11	2	3	10	1	-1	1	1	4.46	1	9	22	"Equal Work"	7	"L"	0.0909090909090909
"62B"	"E_Train.csv"	"08/17/15"	12	2	3	5	3	-1	1	1	0.929	0	2	22	"Equal Work"	7	"L"	0.375
"62B"	"E_Train.csv"	"08/17/15"	13	2	3	6	10	1	1	1	8.164	0	-4	22	"Equal Work"	7	"R"	0.625
"62B"	"E_Train.csv"	"08/17/15"	14	2	3	9	7	-1	1	1	4.539	0	2	22	"Equal Work"	7	"L"	0.4375
"62B"	"E_Train.csv"	"08/17/15"	15	2	3	8	3	-1	1	1	4.16	1	5	22	"Equal Work"	7	"L"	0.272727272727273
"62B"	"E_Train.csv"	"08/17/15"	16	2	3	1	3	1	1	1	3.336	0	-2	22	"Equal Work"	7	"R"	0.75
"62B"	"E_Train.csv"	"08/17/15"	17	2	3	7	9	1	1	1	5.062	0	-2	22	"Equal Work"	7	"R"	0.5625
"62B"	"E_Train.csv"	"08/17/15"	18	2	3	6	8	1	1	1	1.54	0	-2	22	"Equal Work"	7	"R"	0.571428571428571
"62B"	"E_Train.csv"	"08/17/15"	19	2	3	5	5	0	1	1	3.532	1	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	20	2	3	2	10	1	1	1	3.378	0	-8	22	"Equal Work"	7	"R"	0.833333333333333
"62B"	"E_Train.csv"	"08/17/15"	21	2	3	9	9	0	1	1	2.657	1	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	22	2	3	7	3	-1	1	1	2.821	1	4	22	"Equal Work"	7	"L"	0.3
"62B"	"E_Train.csv"	"08/17/15"	23	2	3	4	8	1	1	1	5.852	0	-4	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	24	2	3	10	9	-1	1	1	4.61	1	1	22	"Equal Work"	7	"L"	0.473684210526316
"62B"	"E_Train.csv"	"08/17/15"	25	2	3	2	2	0	1	1	1.177	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	26	2	3	9	10	1	1	1	4.358	0	-1	22	"Equal Work"	7	"R"	0.526315789473684
"62B"	"E_Train.csv"	"08/17/15"	27	2	3	7	6	-1	1	1	3.775	0	1	22	"Equal Work"	7	"L"	0.461538461538462
"62B"	"E_Train.csv"	"08/17/15"	28	2	3	2	8	1	1	1	2.186	0	-6	22	"Equal Work"	7	"R"	0.8
"62B"	"E_Train.csv"	"08/17/15"	29	2	3	6	9	1	1	1	2.899	0	-3	22	"Equal Work"	7	"R"	0.6
"62B"	"E_Train.csv"	"08/17/15"	30	2	3	1	10	1	1	1	1.702	0	-9	22	"Equal Work"	7	"R"	0.909090909090909
"62B"	"E_Train.csv"	"08/17/15"	31	2	3	3	3	0	1	1	5.848	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	32	2	3	6	4	-1	1	1	5.413	0	2	22	"Equal Work"	7	"L"	0.4
"62B"	"E_Train.csv"	"08/17/15"	33	2	3	4	4	0	1	1	7.419	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	34	2	3	7	8	1	1	1	4.825	0	-1	22	"Equal Work"	7	"R"	0.533333333333333
"62B"	"E_Train.csv"	"08/17/15"	35	2	3	6	5	-1	1	1	3.917	0	1	22	"Equal Work"	7	"L"	0.454545454545455
"62B"	"E_Train.csv"	"08/17/15"	36	2	3	10	4	-1	1	1	2.082	1	6	22	"Equal Work"	7	"L"	0.285714285714286
"62B"	"E_Train.csv"	"08/17/15"	37	2	3	4	1	-1	1	1	2.528	0	3	22	"Equal Work"	7	"L"	0.2
"62B"	"E_Train.csv"	"08/17/15"	38	2	3	5	6	1	1	1	7.406	0	-1	22	"Equal Work"	7	"R"	0.545454545454545
"62B"	"E_Train.csv"	"08/17/15"	39	2	3	3	5	1	1	1	2.158	0	-2	22	"Equal Work"	7	"R"	0.625
"62B"	"E_Train.csv"	"08/17/15"	40	2	3	10	8	-1	1	1	5.26	0	2	22	"Equal Work"	7	"L"	0.444444444444444
"62B"	"E_Train.csv"	"08/17/15"	41	2	3	3	7	1	1	1	11.064	0	-4	22	"Equal Work"	7	"R"	0.7
"62B"	"E_Train.csv"	"08/17/15"	42	2	3	1	9	1	1	1	3.74	0	-8	22	"Equal Work"	7	"R"	0.9
"62B"	"E_Train.csv"	"08/17/15"	43	2	3	8	1	-1	1	1	3.679	1	7	22	"Equal Work"	7	"L"	0.111111111111111
"62B"	"E_Train.csv"	"08/17/15"	44	2	3	9	3	-1	1	1	5.645	1	6	22	"Equal Work"	7	"L"	0.25
"62B"	"E_Train.csv"	"08/17/15"	45	2	3	7	7	0	1	1	4.347	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	46	2	3	8	6	-1	1	1	2.359	0	2	22	"Equal Work"	7	"L"	0.428571428571429
"62B"	"E_Train.csv"	"08/17/15"	47	2	3	1	6	1	1	1	2.762	0	-5	22	"Equal Work"	7	"R"	0.857142857142857
"62B"	"E_Train.csv"	"08/17/15"	48	2	3	1	8	1	1	1	2.828	0	-7	22	"Equal Work"	7	"R"	0.888888888888889
"62B"	"E_Train.csv"	"08/17/15"	49	2	3	1	1	0	1	1	2.506	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	50	2	3	8	10	1	1	1	2.115	0	-2	22	"Equal Work"	7	"R"	0.555555555555556
"62B"	"E_Train.csv"	"08/17/15"	51	2	3	8	5	-1	1	1	10.458	0	3	22	"Equal Work"	7	"L"	0.384615384615385
"62B"	"E_Train.csv"	"08/17/15"	52	2	3	10	3	-1	1	1	4.495	1	7	22	"Equal Work"	7	"L"	0.230769230769231
"62B"	"E_Train.csv"	"08/17/15"	53	2	3	3	10	1	1	1	6.047	0	-7	22	"Equal Work"	7	"R"	0.769230769230769
"62B"	"E_Train.csv"	"08/17/15"	54	2	3	7	2	-1	1	1	2.851	1	5	22	"Equal Work"	7	"L"	0.222222222222222
"62B"	"E_Train.csv"	"08/17/15"	55	2	3	4	5	1	1	1	2.225	0	-1	22	"Equal Work"	7	"R"	0.555555555555556
"62B"	"E_Train.csv"	"08/17/15"	56	2	3	9	4	-1	1	1	2.879	1	5	22	"Equal Work"	7	"L"	0.307692307692308
"62B"	"E_Train.csv"	"08/17/15"	57	2	3	1	7	1	1	1	3.219	0	-6	22	"Equal Work"	7	"R"	0.875
"62B"	"E_Train.csv"	"08/17/15"	58	2	3	3	9	1	1	1	9.473	0	-6	22	"Equal Work"	7	"R"	0.75
"62B"	"E_Train.csv"	"08/17/15"	59	2	3	5	7	1	1	1	2.646	0	-2	22	"Equal Work"	7	"R"	0.583333333333333
"62B"	"E_Train.csv"	"08/17/15"	60	2	3	3	2	-1	1	1	8.102	0	1	22	"Equal Work"	7	"L"	0.4
"62B"	"E_Train.csv"	"08/17/15"	61	2	3	7	4	-1	1	1	1.87	1	3	22	"Equal Work"	7	"L"	0.363636363636364
"62B"	"E_Train.csv"	"08/17/15"	62	2	3	5	1	-1	1	1	0.959	0	4	22	"Equal Work"	7	"L"	0.166666666666667
"62B"	"E_Train.csv"	"08/17/15"	63	2	3	8	9	1	1	1	5.425	1	-1	22	"Equal Work"	7	"R"	0.529411764705882
"62B"	"E_Train.csv"	"08/17/15"	64	2	3	2	9	1	1	1	9.52	0	-7	22	"Equal Work"	7	"R"	0.818181818181818
"62B"	"E_Train.csv"	"08/17/15"	65	2	3	4	6	1	1	1	5.387	1	-2	22	"Equal Work"	7	"R"	0.6
"62B"	"E_Train.csv"	"08/17/15"	66	2	3	5	8	1	1	1	2.053	0	-3	22	"Equal Work"	7	"R"	0.615384615384615
"62B"	"E_Train.csv"	"08/17/15"	67	2	3	5	4	-1	1	1	3.139	1	1	22	"Equal Work"	7	"L"	0.444444444444444
"62B"	"E_Train.csv"	"08/17/15"	68	2	3	6	1	-1	1	1	1.193	1	5	22	"Equal Work"	7	"L"	0.142857142857143
"62B"	"E_Train.csv"	"08/17/15"	69	2	3	2	4	1	1	1	2.681	1	-2	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	70	2	3	4	3	-1	1	1	5.475	0	1	22	"Equal Work"	7	"L"	0.428571428571429
"62B"	"E_Train.csv"	"08/17/15"	71	2	3	9	5	-1	1	1	2.777	1	4	22	"Equal Work"	7	"L"	0.357142857142857
"62B"	"E_Train.csv"	"08/17/15"	72	2	3	5	10	1	1	1	6.196	0	-5	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	73	2	3	3	1	-1	1	1	2.7	0	2	22	"Equal Work"	7	"L"	0.25
"62B"	"E_Train.csv"	"08/17/15"	74	2	3	8	8	0	1	1	3.56	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	75	2	3	2	1	-1	1	1	2.642	0	1	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	76	2	3	1	4	1	1	1	4.359	0	-3	22	"Equal Work"	7	"R"	0.8
"62B"	"E_Train.csv"	"08/17/15"	77	2	3	8	7	-1	1	1	5.218	0	1	22	"Equal Work"	7	"L"	0.466666666666667
"62B"	"E_Train.csv"	"08/17/15"	78	2	3	10	2	-1	1	1	4.305	1	8	22	"Equal Work"	7	"L"	0.166666666666667
"62B"	"E_Train.csv"	"08/17/15"	79	2	3	9	6	-1	1	1	3.379	0	3	22	"Equal Work"	7	"L"	0.4
"62B"	"E_Train.csv"	"08/17/15"	80	2	3	2	7	1	1	1	2.64	0	-5	22	"Equal Work"	7	"R"	0.777777777777778
"62B"	"E_Train.csv"	"08/17/15"	81	2	3	9	1	-1	1	1	3.49	0	8	22	"Equal Work"	7	"L"	0.1
"62B"	"E_Train.csv"	"08/17/15"	82	2	3	9	8	-1	1	1	3.657	0	1	22	"Equal Work"	7	"L"	0.470588235294118
"62B"	"E_Train.csv"	"08/17/15"	83	2	3	5	2	-1	1	1	10.991	0	3	22	"Equal Work"	7	"L"	0.285714285714286
"62B"	"E_Train.csv"	"08/17/15"	84	2	3	7	5	-1	1	1	3.219	0	2	22	"Equal Work"	7	"L"	0.416666666666667
"62B"	"E_Train.csv"	"08/17/15"	85	2	3	10	6	-1	1	1	9.797	0	4	22	"Equal Work"	7	"L"	0.375
"62B"	"E_Train.csv"	"08/17/15"	86	2	3	2	3	1	1	1	9.593	1	-1	22	"Equal Work"	7	"R"	0.6
"62B"	"E_Train.csv"	"08/17/15"	87	2	3	8	2	-1	1	1	3.542	1	6	22	"Equal Work"	7	"L"	0.2
"62B"	"E_Train.csv"	"08/17/15"	88	2	3	2	5	1	1	1	3.684	1	-3	22	"Equal Work"	7	"R"	0.714285714285714
"62B"	"E_Train.csv"	"08/17/15"	89	2	3	6	7	1	1	1	11.166	0	-1	22	"Equal Work"	7	"R"	0.538461538461538
"62B"	"E_Train.csv"	"08/17/15"	90	2	3	3	8	1	1	1	3.528	0	-5	22	"Equal Work"	7	"R"	0.727272727272727
"62B"	"E_Train.csv"	"08/17/15"	91	2	3	6	2	-1	1	1	3.264	1	4	22	"Equal Work"	7	"L"	0.25
"62B"	"E_Train.csv"	"08/17/15"	92	2	3	4	2	-1	1	1	5.773	1	2	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	93	2	3	10	10	0	1	1	2.097	1	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	94	2	3	3	6	1	1	1	3.157	1	-3	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	95	2	3	10	7	-1	1	1	6.378	1	3	22	"Equal Work"	7	"L"	0.411764705882353
"62B"	"E_Train.csv"	"08/17/15"	96	2	3	4	9	1	1	1	5.669	0	-5	22	"Equal Work"	7	"R"	0.692307692307692
"62B"	"E_Train.csv"	"08/17/15"	97	2	3	6	3	-1	1	1	2.079	1	3	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	98	2	3	7	1	-1	1	1	3.076	1	6	22	"Equal Work"	7	"L"	0.125
"62B"	"E_Train.csv"	"08/17/15"	99	2	3	1	5	1	1	1	4.969	0	-4	22	"Equal Work"	7	"R"	0.833333333333333
"62B"	"E_Train.csv"	"08/17/15"	100	2	3	9	2	-1	1	1	2.185	1	7	22	"Equal Work"	7	"L"	0.181818181818182
"62B"	"E_Train.csv"	"08/17/15"	101	2	3	5	7	1	1	1	2.807	0	-2	22	"Equal Work"	7	"R"	0.583333333333333
"62B"	"E_Train.csv"	"08/17/15"	102	2	3	6	6	0	1	1	4.829	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	103	2	3	1	2	1	1	1	9.405	0	-1	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	104	2	3	7	2	-1	1	1	5.184	1	5	22	"Equal Work"	7	"L"	0.222222222222222
"62B"	"E_Train.csv"	"08/17/15"	105	2	3	10	10	0	1	1	6.582	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	106	2	3	8	4	-1	1	1	4.205	1	4	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	107	2	3	10	3	-1	1	1	4.516	1	7	22	"Equal Work"	7	"L"	0.230769230769231
"62B"	"E_Train.csv"	"08/17/15"	108	2	3	8	5	-1	1	1	3.546	1	3	22	"Equal Work"	7	"L"	0.384615384615385
"62B"	"E_Train.csv"	"08/17/15"	109	2	3	5	3	-1	1	1	8.455	1	2	22	"Equal Work"	7	"L"	0.375
"62B"	"E_Train.csv"	"08/17/15"	110	2	3	6	3	-1	1	1	6.163	1	3	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	111	2	3	3	5	1	1	1	3.604	1	-2	22	"Equal Work"	7	"R"	0.625
"62B"	"E_Train.csv"	"08/17/15"	112	2	3	4	4	0	1	1	3.737	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	113	2	3	3	7	1	1	1	6.78	0	-4	22	"Equal Work"	7	"R"	0.7
"62B"	"E_Train.csv"	"08/17/15"	114	2	3	10	8	-1	1	1	4.961	0	2	22	"Equal Work"	7	"L"	0.444444444444444
"62B"	"E_Train.csv"	"08/17/15"	115	2	3	9	4	-1	1	1	1.85	1	5	22	"Equal Work"	7	"L"	0.307692307692308
"62B"	"E_Train.csv"	"08/17/15"	116	2	3	10	1	-1	1	1	3.136	1	9	22	"Equal Work"	7	"L"	0.0909090909090909
"62B"	"E_Train.csv"	"08/17/15"	117	2	3	7	1	-1	1	1	1.28	1	6	22	"Equal Work"	7	"L"	0.125
"62B"	"E_Train.csv"	"08/17/15"	118	2	3	4	8	1	1	1	5.327	0	-4	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	119	2	3	8	8	0	1	1	10.077	1	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	120	2	3	9	9	0	1	1	2.272	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	121	2	3	1	1	0	1	1	3.645	1	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	122	2	3	2	9	1	1	1	7.995	0	-7	22	"Equal Work"	7	"R"	0.818181818181818
"62B"	"E_Train.csv"	"08/17/15"	123	2	3	8	7	-1	1	1	1.55	0	1	22	"Equal Work"	7	"L"	0.466666666666667
"62B"	"E_Train.csv"	"08/17/15"	124	2	3	4	7	1	1	1	6.61	0	-3	22	"Equal Work"	7	"R"	0.636363636363636
"62B"	"E_Train.csv"	"08/17/15"	125	2	3	6	9	1	1	1	4.037	0	-3	22	"Equal Work"	7	"R"	0.6
"62B"	"E_Train.csv"	"08/17/15"	126	2	3	8	3	-1	1	1	4.554	1	5	22	"Equal Work"	7	"L"	0.272727272727273
"62B"	"E_Train.csv"	"08/17/15"	127	2	3	1	9	1	1	1	4.682	0	-8	22	"Equal Work"	7	"R"	0.9
"62B"	"E_Train.csv"	"08/17/15"	128	2	3	8	10	1	1	1	7.795	0	-2	22	"Equal Work"	7	"R"	0.555555555555556
"62B"	"E_Train.csv"	"08/17/15"	129	2	3	6	10	1	1	1	3.712	0	-4	22	"Equal Work"	7	"R"	0.625
"62B"	"E_Train.csv"	"08/17/15"	130	2	3	2	7	1	1	1	2.424	0	-5	22	"Equal Work"	7	"R"	0.777777777777778
"62B"	"E_Train.csv"	"08/17/15"	131	2	3	5	9	1	1	1	9.246	0	-4	22	"Equal Work"	7	"R"	0.642857142857143
"62B"	"E_Train.csv"	"08/17/15"	132	2	3	3	9	1	1	1	2.959	0	-6	22	"Equal Work"	7	"R"	0.75
"62B"	"E_Train.csv"	"08/17/15"	133	2	3	6	8	1	1	1	5.954	0	-2	22	"Equal Work"	7	"R"	0.571428571428571
"62B"	"E_Train.csv"	"08/17/15"	134	2	3	7	8	1	1	1	2.642	0	-1	22	"Equal Work"	7	"R"	0.533333333333333
"62B"	"E_Train.csv"	"08/17/15"	135	2	3	6	7	1	1	1	1.225	1	-1	22	"Equal Work"	7	"R"	0.538461538461538
"62B"	"E_Train.csv"	"08/17/15"	136	2	3	2	6	1	1	1	3.448	0	-4	22	"Equal Work"	7	"R"	0.75
"62B"	"E_Train.csv"	"08/17/15"	137	2	3	7	10	1	1	1	3.14	0	-3	22	"Equal Work"	7	"R"	0.588235294117647
"62B"	"E_Train.csv"	"08/17/15"	138	2	3	2	3	1	1	1	5.582	1	-1	22	"Equal Work"	7	"R"	0.6
"62B"	"E_Train.csv"	"08/17/15"	139	2	3	10	9	-1	1	1	4.669	0	1	22	"Equal Work"	7	"L"	0.473684210526316
"62B"	"E_Train.csv"	"08/17/15"	140	2	3	2	8	1	1	1	2.673	0	-6	22	"Equal Work"	7	"R"	0.8
"62B"	"E_Train.csv"	"08/17/15"	141	2	3	10	2	-1	1	1	7.871	1	8	22	"Equal Work"	7	"L"	0.166666666666667
"62B"	"E_Train.csv"	"08/17/15"	142	2	3	2	1	-1	1	1	6.093	1	1	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	143	2	3	9	8	-1	1	1	3.512	0	1	22	"Equal Work"	7	"L"	0.470588235294118
"62B"	"E_Train.csv"	"08/17/15"	144	2	3	10	5	-1	1	1	6.944	1	5	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	145	2	3	3	8	1	1	1	3.076	0	-5	22	"Equal Work"	7	"R"	0.727272727272727
"62B"	"E_Train.csv"	"08/17/15"	146	2	3	7	9	1	1	1	2.858	0	-2	22	"Equal Work"	7	"R"	0.5625
"62B"	"E_Train.csv"	"08/17/15"	147	2	3	8	2	-1	1	1	8.376	1	6	22	"Equal Work"	7	"L"	0.2
"62B"	"E_Train.csv"	"08/17/15"	148	2	3	5	4	-1	1	1	1.436	0	1	22	"Equal Work"	7	"L"	0.444444444444444
"62B"	"E_Train.csv"	"08/17/15"	149	2	3	6	1	-1	1	1	1.447	0	5	22	"Equal Work"	7	"L"	0.142857142857143
"62B"	"E_Train.csv"	"08/17/15"	150	2	3	8	6	-1	1	1	2.673	1	2	22	"Equal Work"	7	"L"	0.428571428571429
"62B"	"E_Train.csv"	"08/17/15"	151	2	3	9	10	1	1	1	3.336	0	-1	22	"Equal Work"	7	"R"	0.526315789473684
"62B"	"E_Train.csv"	"08/17/15"	152	2	3	4	3	-1	1	1	2.438	1	1	22	"Equal Work"	7	"L"	0.428571428571429
"62B"	"E_Train.csv"	"08/17/15"	153	2	3	4	9	1	1	1	4.695	0	-5	22	"Equal Work"	7	"R"	0.692307692307692
"62B"	"E_Train.csv"	"08/17/15"	154	2	3	1	5	1	1	1	6.767	0	-4	22	"Equal Work"	7	"R"	0.833333333333333
"62B"	"E_Train.csv"	"08/17/15"	155	2	3	8	9	1	1	1	1.64	0	-1	22	"Equal Work"	7	"R"	0.529411764705882
"62B"	"E_Train.csv"	"08/17/15"	156	2	3	7	4	-1	1	1	3.035	0	3	22	"Equal Work"	7	"L"	0.363636363636364
"62B"	"E_Train.csv"	"08/17/15"	157	2	3	1	3	1	1	1	2.774	0	-2	22	"Equal Work"	7	"R"	0.75
"62B"	"E_Train.csv"	"08/17/15"	158	2	3	1	8	1	1	1	2.65	0	-7	22	"Equal Work"	7	"R"	0.888888888888889
"62B"	"E_Train.csv"	"08/17/15"	159	2	3	3	3	0	1	1	2.94	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	160	2	3	1	4	1	1	1	3.26	0	-3	22	"Equal Work"	7	"R"	0.8
"62B"	"E_Train.csv"	"08/17/15"	161	2	3	1	10	1	1	1	4.2	0	-9	22	"Equal Work"	7	"R"	0.909090909090909
"62B"	"E_Train.csv"	"08/17/15"	162	2	3	5	1	-1	1	1	3.863	0	4	22	"Equal Work"	7	"L"	0.166666666666667
"62B"	"E_Train.csv"	"08/17/15"	163	2	3	7	7	0	1	1	3.748	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	164	2	3	10	6	-1	1	1	46.797	0	4	22	"Equal Work"	7	"L"	0.375
"62B"	"E_Train.csv"	"08/17/15"	165	2	3	4	1	-1	1	1	2.924	1	3	22	"Equal Work"	7	"L"	0.2
"62B"	"E_Train.csv"	"08/17/15"	166	2	3	7	3	-1	1	1	3.877	1	4	22	"Equal Work"	7	"L"	0.3
"62B"	"E_Train.csv"	"08/17/15"	167	2	3	5	8	1	1	1	2.259	0	-3	22	"Equal Work"	7	"R"	0.615384615384615
"62B"	"E_Train.csv"	"08/17/15"	168	2	3	9	2	-1	1	1	1.394	1	7	22	"Equal Work"	7	"L"	0.181818181818182
"62B"	"E_Train.csv"	"08/17/15"	169	2	3	5	6	1	1	1	2.787	1	-1	22	"Equal Work"	7	"R"	0.545454545454545
"62B"	"E_Train.csv"	"08/17/15"	170	2	3	4	5	1	1	1	2.544	0	-1	22	"Equal Work"	7	"R"	0.555555555555556
"62B"	"E_Train.csv"	"08/17/15"	171	2	3	3	10	1	1	1	8.026	0	-7	22	"Equal Work"	7	"R"	0.769230769230769
"62B"	"E_Train.csv"	"08/17/15"	172	2	3	10	7	-1	1	1	2.728	1	3	22	"Equal Work"	7	"L"	0.411764705882353
"62B"	"E_Train.csv"	"08/17/15"	173	2	3	9	3	-1	1	1	5.56	1	6	22	"Equal Work"	7	"L"	0.25
"62B"	"E_Train.csv"	"08/17/15"	174	2	3	7	6	-1	1	1	4.935	0	1	22	"Equal Work"	7	"L"	0.461538461538462
"62B"	"E_Train.csv"	"08/17/15"	175	2	3	2	5	1	1	1	3.838	0	-3	22	"Equal Work"	7	"R"	0.714285714285714
"62B"	"E_Train.csv"	"08/17/15"	176	2	3	6	5	-1	1	1	3.258	0	1	22	"Equal Work"	7	"L"	0.454545454545455
"62B"	"E_Train.csv"	"08/17/15"	177	2	3	9	6	-1	1	1	3.928	0	3	22	"Equal Work"	7	"L"	0.4
"62B"	"E_Train.csv"	"08/17/15"	178	2	3	4	10	1	1	1	2.649	0	-6	22	"Equal Work"	7	"R"	0.714285714285714
"62B"	"E_Train.csv"	"08/17/15"	179	2	3	2	2	0	1	1	3.622	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	180	2	3	3	2	-1	1	1	2.245	0	1	22	"Equal Work"	7	"L"	0.4
"62B"	"E_Train.csv"	"08/17/15"	181	2	3	9	1	-1	1	1	3.04	1	8	22	"Equal Work"	7	"L"	0.1
"62B"	"E_Train.csv"	"08/17/15"	182	2	3	4	6	1	1	1	5.242	0	-2	22	"Equal Work"	7	"R"	0.6
"62B"	"E_Train.csv"	"08/17/15"	183	2	3	2	10	1	1	1	1.871	0	-8	22	"Equal Work"	7	"R"	0.833333333333333
"62B"	"E_Train.csv"	"08/17/15"	184	2	3	8	1	-1	1	1	4.704	0	7	22	"Equal Work"	7	"L"	0.111111111111111
"62B"	"E_Train.csv"	"08/17/15"	185	2	3	5	2	-1	1	1	3.871	0	3	22	"Equal Work"	7	"L"	0.285714285714286
"62B"	"E_Train.csv"	"08/17/15"	186	2	3	5	5	0	1	1	2.652	0	0	22	"Equal Work"	7	"N"	0.5
"62B"	"E_Train.csv"	"08/17/15"	187	2	3	4	2	-1	1	1	2.921	0	2	22	"Equal Work"	7	"L"	0.333333333333333
"62B"	"E_Train.csv"	"08/17/15"	188	2	3	5	10	1	1	1	9.121	0	-5	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	189	2	3	1	6	1	1	1	1.491	0	-5	22	"Equal Work"	7	"R"	0.857142857142857
"62B"	"E_Train.csv"	"08/17/15"	190	2	3	2	4	1	1	1	4.657	0	-2	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	191	2	3	3	6	1	1	1	2.901	1	-3	22	"Equal Work"	7	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/17/15"	192	2	3	6	4	-1	1	1	3.131	0	2	22	"Equal Work"	7	"L"	0.4
"62B"	"E_Train.csv"	"08/17/15"	193	2	3	9	7	-1	1	1	1.896	0	2	22	"Equal Work"	7	"L"	0.4375
"62B"	"E_Train.csv"	"08/17/15"	194	2	3	10	4	-1	1	1	10.612	0	6	22	"Equal Work"	7	"L"	0.285714285714286
"62B"	"E_Train.csv"	"08/17/15"	195	2	3	1	7	1	1	1	1.563	1	-6	22	"Equal Work"	7	"R"	0.875
"62B"	"E_Train.csv"	"08/17/15"	196	2	3	3	4	1	1	1	0.85	1	-1	22	"Equal Work"	7	"R"	0.571428571428571
"62B"	"E_Train.csv"	"08/17/15"	197	2	3	3	1	-1	1	1	3.221	1	2	22	"Equal Work"	7	"L"	0.25
"62B"	"E_Train.csv"	"08/17/15"	198	2	3	7	5	-1	1	1	1.622	0	2	22	"Equal Work"	7	"L"	0.416666666666667
"62B"	"E_Train.csv"	"08/17/15"	199	2	3	6	2	-1	1	1	5.742	0	4	22	"Equal Work"	7	"L"	0.25
"62B"	"E_Train.csv"	"08/17/15"	200	2	3	9	5	-1	1	1	6.158	1	4	22	"Equal Work"	7	"L"	0.357142857142857
"62B"	"E_Train.csv"	"08/18/15"	1	2	3	5	10	1	1	1	7.435	0	-5	23	"Equal Work"	8	"R"	0.666666666666667
"62B"	"E_Train.csv"	"08/18/15"	2	2	3	1	8	1	1	1	3.36	0	-7	23	"Equal Work"	8	"R"	0.888888888888889
"62B"	"E_Train.csv"	"08/18/15"	3	2	3	6	4	-1	1	1	3.939	0	2	23	"Equal Work"	8	"L"	0.4
