"bird"	"csv"	"date"	"trial"	"lpath"	"rpath"	"lbucket"	"rbucket"	"optimal_r"	"lFR"	"rFR"	"RT"	"left"	"distance"	"session"	"phase"	"psession"	"optimal"	"ros"
"8R"	"I_Train.csv"	"08/23/15"	197	2	3	9	9	0	1	1	14.301	0	0	8	"Training 1"	8	"N"	0.5
"8R"	"I_Train.csv"	"08/23/15"	198	2	3	1	1	0	1	1	0.914	1	0	8	"Training 1"	8	"N"	0.5
"8R"	"I_Train.csv"	"08/23/15"	199	2	3	7	3	-1	1	1	1.386	0	4	8	"Training 1"	8	"L"	0.3
"8R"	"I_Train.csv"	"08/23/15"	200	2	3	7	10	1	1	1	3.273	0	-3	8	"Training 1"	8	"R"	0.588235294117647
"8R"	"I_Train.csv"	"08/24/15"	1	2	3	2	7	1	1	1	1.998	1	-5	9	"Training 1"	9	"R"	0.777777777777778
"8R"	"I_Train.csv"	"08/24/15"	2	2	3	5	4	-1	1	1	3.094	0	1	9	"Training 1"	9	"L"	0.444444444444444
"8R"	"I_Train.csv"	"08/24/15"	3	2	3	10	10	0	1	1	18.453	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	4	2	3	7	4	-1	1	1	4.392	0	3	9	"Training 1"	9	"L"	0.363636363636364
"8R"	"I_Train.csv"	"08/24/15"	5	2	3	4	2	-1	1	1	2.247	0	2	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	6	2	3	4	10	1	1	1	2.059	1	-6	9	"Training 1"	9	"R"	0.714285714285714
"8R"	"I_Train.csv"	"08/24/15"	7	2	3	7	5	-1	1	1	1.629	0	2	9	"Training 1"	9	"L"	0.416666666666667
"8R"	"I_Train.csv"	"08/24/15"	8	2	3	10	4	-1	1	1	1.337	0	6	9	"Training 1"	9	"L"	0.285714285714286
"8R"	"I_Train.csv"	"08/24/15"	9	2	3	5	9	1	1	1	3.842	0	-4	9	"Training 1"	9	"R"	0.642857142857143
"8R"	"I_Train.csv"	"08/24/15"	10	2	3	1	4	1	1	1	1.017	1	-3	9	"Training 1"	9	"R"	0.8
"8R"	"I_Train.csv"	"08/24/15"	11	2	3	10	2	-1	1	1	2.599	0	8	9	"Training 1"	9	"L"	0.166666666666667
"8R"	"I_Train.csv"	"08/24/15"	12	2	3	2	6	1	1	1	1.151	1	-4	9	"Training 1"	9	"R"	0.75
"8R"	"I_Train.csv"	"08/24/15"	13	2	3	3	7	1	1	1	1.397	1	-4	9	"Training 1"	9	"R"	0.7
"8R"	"I_Train.csv"	"08/24/15"	14	2	3	1	8	1	1	1	3.026	1	-7	9	"Training 1"	9	"R"	0.888888888888889
"8R"	"I_Train.csv"	"08/24/15"	15	2	3	2	8	1	1	1	2.785	1	-6	9	"Training 1"	9	"R"	0.8
"8R"	"I_Train.csv"	"08/24/15"	16	2	3	9	8	-1	1	1	4.445	0	1	9	"Training 1"	9	"L"	0.470588235294118
"8R"	"I_Train.csv"	"08/24/15"	17	2	3	3	6	1	1	1	2.632	1	-3	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	18	2	3	7	9	1	1	1	13.868	0	-2	9	"Training 1"	9	"R"	0.5625
"8R"	"I_Train.csv"	"08/24/15"	19	2	3	10	9	-1	1	1	12.544	0	1	9	"Training 1"	9	"L"	0.473684210526316
"8R"	"I_Train.csv"	"08/24/15"	20	2	3	8	3	-1	1	1	1.072	0	5	9	"Training 1"	9	"L"	0.272727272727273
"8R"	"I_Train.csv"	"08/24/15"	21	2	3	7	10	1	1	1	23.53	0	-3	9	"Training 1"	9	"R"	0.588235294117647
"8R"	"I_Train.csv"	"08/24/15"	22	2	3	1	5	1	1	1	2.661	1	-4	9	"Training 1"	9	"R"	0.833333333333333
"8R"	"I_Train.csv"	"08/24/15"	23	2	3	5	7	1	1	1	1.393	1	-2	9	"Training 1"	9	"R"	0.583333333333333
"8R"	"I_Train.csv"	"08/24/15"	24	2	3	2	10	1	1	1	1.258	1	-8	9	"Training 1"	9	"R"	0.833333333333333
"8R"	"I_Train.csv"	"08/24/15"	25	2	3	5	3	-1	1	1	1.25	0	2	9	"Training 1"	9	"L"	0.375
"8R"	"I_Train.csv"	"08/24/15"	26	2	3	8	8	0	1	1	10.298	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	27	2	3	8	10	1	1	1	11.853	0	-2	9	"Training 1"	9	"R"	0.555555555555556
"8R"	"I_Train.csv"	"08/24/15"	28	2	3	5	8	1	1	1	1.309	1	-3	9	"Training 1"	9	"R"	0.615384615384615
"8R"	"I_Train.csv"	"08/24/15"	29	2	3	8	5	-1	1	1	4.534	0	3	9	"Training 1"	9	"L"	0.384615384615385
"8R"	"I_Train.csv"	"08/24/15"	30	2	3	4	4	0	1	1	1.763	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	31	2	3	2	2	0	1	1	2.069	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	32	2	3	1	1	0	1	1	2.768	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	33	2	3	8	1	-1	1	1	1.278	0	7	9	"Training 1"	9	"L"	0.111111111111111
"8R"	"I_Train.csv"	"08/24/15"	34	2	3	1	3	1	1	1	1.401	1	-2	9	"Training 1"	9	"R"	0.75
"8R"	"I_Train.csv"	"08/24/15"	35	2	3	3	5	1	1	1	2.178	1	-2	9	"Training 1"	9	"R"	0.625
"8R"	"I_Train.csv"	"08/24/15"	36	2	3	4	8	1	1	1	2.86	1	-4	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	37	2	3	6	1	-1	1	1	2.941	0	5	9	"Training 1"	9	"L"	0.142857142857143
"8R"	"I_Train.csv"	"08/24/15"	38	2	3	5	10	1	1	1	3.887	0	-5	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	39	2	3	1	7	1	1	1	2.219	1	-6	9	"Training 1"	9	"R"	0.875
"8R"	"I_Train.csv"	"08/24/15"	40	2	3	3	1	-1	1	1	1.583	0	2	9	"Training 1"	9	"L"	0.25
"8R"	"I_Train.csv"	"08/24/15"	41	2	3	8	4	-1	1	1	2.224	0	4	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	42	2	3	6	9	1	1	1	35.906	0	-3	9	"Training 1"	9	"R"	0.6
"8R"	"I_Train.csv"	"08/24/15"	43	2	3	3	9	1	1	1	3.112	1	-6	9	"Training 1"	9	"R"	0.75
"8R"	"I_Train.csv"	"08/24/15"	44	2	3	6	10	1	1	1	25.626	1	-4	9	"Training 1"	9	"R"	0.625
"8R"	"I_Train.csv"	"08/24/15"	45	2	3	9	5	-1	1	1	1.994	0	4	9	"Training 1"	9	"L"	0.357142857142857
"8R"	"I_Train.csv"	"08/24/15"	46	2	3	9	1	-1	1	1	1.224	0	8	9	"Training 1"	9	"L"	0.1
"8R"	"I_Train.csv"	"08/24/15"	47	2	3	2	9	1	1	1	2.643	1	-7	9	"Training 1"	9	"R"	0.818181818181818
"8R"	"I_Train.csv"	"08/24/15"	48	2	3	10	8	-1	1	1	9.02	0	2	9	"Training 1"	9	"L"	0.444444444444444
"8R"	"I_Train.csv"	"08/24/15"	49	2	3	6	3	-1	1	1	0.982	0	3	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	50	2	3	9	2	-1	1	1	3.311	0	7	9	"Training 1"	9	"L"	0.181818181818182
"8R"	"I_Train.csv"	"08/24/15"	51	2	3	3	2	-1	1	1	1.07	0	1	9	"Training 1"	9	"L"	0.4
"8R"	"I_Train.csv"	"08/24/15"	52	2	3	6	5	-1	1	1	1.979	0	1	9	"Training 1"	9	"L"	0.454545454545455
"8R"	"I_Train.csv"	"08/24/15"	53	2	3	4	9	1	1	1	1.545	1	-5	9	"Training 1"	9	"R"	0.692307692307692
"8R"	"I_Train.csv"	"08/24/15"	54	2	3	9	4	-1	1	1	4.167	0	5	9	"Training 1"	9	"L"	0.307692307692308
"8R"	"I_Train.csv"	"08/24/15"	55	2	3	8	7	-1	1	1	1.501	0	1	9	"Training 1"	9	"L"	0.466666666666667
"8R"	"I_Train.csv"	"08/24/15"	56	2	3	3	4	1	1	1	1.703	1	-1	9	"Training 1"	9	"R"	0.571428571428571
"8R"	"I_Train.csv"	"08/24/15"	57	2	3	10	1	-1	1	1	2.711	0	9	9	"Training 1"	9	"L"	0.0909090909090909
"8R"	"I_Train.csv"	"08/24/15"	58	2	3	7	2	-1	1	1	0.874	0	5	9	"Training 1"	9	"L"	0.222222222222222
"8R"	"I_Train.csv"	"08/24/15"	59	2	3	3	10	1	1	1	1.511	1	-7	9	"Training 1"	9	"R"	0.769230769230769
"8R"	"I_Train.csv"	"08/24/15"	60	2	3	2	5	1	1	1	1.197	1	-3	9	"Training 1"	9	"R"	0.714285714285714
"8R"	"I_Train.csv"	"08/24/15"	61	2	3	8	9	1	1	1	3.524	0	-1	9	"Training 1"	9	"R"	0.529411764705882
"8R"	"I_Train.csv"	"08/24/15"	62	2	3	6	4	-1	1	1	1.572	0	2	9	"Training 1"	9	"L"	0.4
"8R"	"I_Train.csv"	"08/24/15"	63	2	3	5	5	0	1	1	3.389	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	64	2	3	6	6	0	1	1	2.645	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	65	2	3	10	7	-1	1	1	4.451	0	3	9	"Training 1"	9	"L"	0.411764705882353
"8R"	"I_Train.csv"	"08/24/15"	66	2	3	6	2	-1	1	1	1.728	0	4	9	"Training 1"	9	"L"	0.25
"8R"	"I_Train.csv"	"08/24/15"	67	2	3	8	2	-1	1	1	0.893	0	6	9	"Training 1"	9	"L"	0.2
"8R"	"I_Train.csv"	"08/24/15"	68	2	3	4	6	1	1	1	0.973	1	-2	9	"Training 1"	9	"R"	0.6
"8R"	"I_Train.csv"	"08/24/15"	69	2	3	9	3	-1	1	1	1.081	0	6	9	"Training 1"	9	"L"	0.25
"8R"	"I_Train.csv"	"08/24/15"	70	2	3	2	1	-1	1	1	1.541	0	1	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	71	2	3	1	6	1	1	1	2.301	1	-5	9	"Training 1"	9	"R"	0.857142857142857
"8R"	"I_Train.csv"	"08/24/15"	72	2	3	3	8	1	1	1	2.244	1	-5	9	"Training 1"	9	"R"	0.727272727272727
"8R"	"I_Train.csv"	"08/24/15"	73	2	3	1	9	1	1	1	2.494	1	-8	9	"Training 1"	9	"R"	0.9
"8R"	"I_Train.csv"	"08/24/15"	74	2	3	1	2	1	1	1	3.77	1	-1	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	75	2	3	9	7	-1	1	1	1.401	0	2	9	"Training 1"	9	"L"	0.4375
"8R"	"I_Train.csv"	"08/24/15"	76	2	3	4	7	1	1	1	1.738	1	-3	9	"Training 1"	9	"R"	0.636363636363636
"8R"	"I_Train.csv"	"08/24/15"	77	2	3	5	6	1	1	1	2.43	1	-1	9	"Training 1"	9	"R"	0.545454545454545
"8R"	"I_Train.csv"	"08/24/15"	78	2	3	4	5	1	1	1	1.298	1	-1	9	"Training 1"	9	"R"	0.555555555555556
"8R"	"I_Train.csv"	"08/24/15"	79	2	3	5	1	-1	1	1	4.149	0	4	9	"Training 1"	9	"L"	0.166666666666667
"8R"	"I_Train.csv"	"08/24/15"	80	2	3	10	3	-1	1	1	1.671	0	7	9	"Training 1"	9	"L"	0.230769230769231
"8R"	"I_Train.csv"	"08/24/15"	81	2	3	1	10	1	1	1	1.8	1	-9	9	"Training 1"	9	"R"	0.909090909090909
"8R"	"I_Train.csv"	"08/24/15"	82	2	3	4	3	-1	1	1	2.587	0	1	9	"Training 1"	9	"L"	0.428571428571429
"8R"	"I_Train.csv"	"08/24/15"	83	2	3	7	7	0	1	1	2.756	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	84	2	3	3	3	0	1	1	3.03	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	85	2	3	10	6	-1	1	1	1.399	0	4	9	"Training 1"	9	"L"	0.375
"8R"	"I_Train.csv"	"08/24/15"	86	2	3	6	7	1	1	1	4.653	0	-1	9	"Training 1"	9	"R"	0.538461538461538
"8R"	"I_Train.csv"	"08/24/15"	87	2	3	7	8	1	1	1	3.865	0	-1	9	"Training 1"	9	"R"	0.533333333333333
"8R"	"I_Train.csv"	"08/24/15"	88	2	3	2	3	1	1	1	2.519	0	-1	9	"Training 1"	9	"R"	0.6
"8R"	"I_Train.csv"	"08/24/15"	89	2	3	9	6	-1	1	1	5.024	0	3	9	"Training 1"	9	"L"	0.4
"8R"	"I_Train.csv"	"08/24/15"	90	2	3	7	3	-1	1	1	1.516	0	4	9	"Training 1"	9	"L"	0.3
"8R"	"I_Train.csv"	"08/24/15"	91	2	3	7	1	-1	1	1	1.107	0	6	9	"Training 1"	9	"L"	0.125
"8R"	"I_Train.csv"	"08/24/15"	92	2	3	6	8	1	1	1	1.636	1	-2	9	"Training 1"	9	"R"	0.571428571428571
"8R"	"I_Train.csv"	"08/24/15"	93	2	3	5	2	-1	1	1	2.589	0	3	9	"Training 1"	9	"L"	0.285714285714286
"8R"	"I_Train.csv"	"08/24/15"	94	2	3	7	6	-1	1	1	3.587	0	1	9	"Training 1"	9	"L"	0.461538461538462
"8R"	"I_Train.csv"	"08/24/15"	95	2	3	8	6	-1	1	1	1.574	0	2	9	"Training 1"	9	"L"	0.428571428571429
"8R"	"I_Train.csv"	"08/24/15"	96	2	3	9	9	0	1	1	10.714	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	97	2	3	2	4	1	1	1	1.83	1	-2	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	98	2	3	4	1	-1	1	1	4.368	0	3	9	"Training 1"	9	"L"	0.2
"8R"	"I_Train.csv"	"08/24/15"	99	2	3	10	5	-1	1	1	2.881	0	5	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	100	2	3	9	10	1	1	1	9.54	0	-1	9	"Training 1"	9	"R"	0.526315789473684
"8R"	"I_Train.csv"	"08/24/15"	101	2	3	9	1	-1	1	1	2.607	0	8	9	"Training 1"	9	"L"	0.1
"8R"	"I_Train.csv"	"08/24/15"	102	2	3	4	4	0	1	1	1.054	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	103	2	3	3	8	1	1	1	0.933	1	-5	9	"Training 1"	9	"R"	0.727272727272727
"8R"	"I_Train.csv"	"08/24/15"	104	2	3	8	9	1	1	1	5.903	0	-1	9	"Training 1"	9	"R"	0.529411764705882
"8R"	"I_Train.csv"	"08/24/15"	105	2	3	5	10	1	1	1	1.412	1	-5	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	106	2	3	1	8	1	1	1	1.934	1	-7	9	"Training 1"	9	"R"	0.888888888888889
"8R"	"I_Train.csv"	"08/24/15"	107	2	3	1	10	1	1	1	1.958	1	-9	9	"Training 1"	9	"R"	0.909090909090909
"8R"	"I_Train.csv"	"08/24/15"	108	2	3	5	2	-1	1	1	5.317	0	3	9	"Training 1"	9	"L"	0.285714285714286
"8R"	"I_Train.csv"	"08/24/15"	109	2	3	10	4	-1	1	1	2.231	0	6	9	"Training 1"	9	"L"	0.285714285714286
"8R"	"I_Train.csv"	"08/24/15"	110	2	3	3	1	-1	1	1	2.213	0	2	9	"Training 1"	9	"L"	0.25
"8R"	"I_Train.csv"	"08/24/15"	111	2	3	10	10	0	1	1	2.974	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	112	2	3	1	9	1	1	1	2.75	1	-8	9	"Training 1"	9	"R"	0.9
"8R"	"I_Train.csv"	"08/24/15"	113	2	3	5	4	-1	1	1	1.346	0	1	9	"Training 1"	9	"L"	0.444444444444444
"8R"	"I_Train.csv"	"08/24/15"	114	2	3	6	6	0	1	1	1.278	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	115	2	3	7	2	-1	1	1	2.808	0	5	9	"Training 1"	9	"L"	0.222222222222222
"8R"	"I_Train.csv"	"08/24/15"	116	2	3	9	5	-1	1	1	5.169	0	4	9	"Training 1"	9	"L"	0.357142857142857
"8R"	"I_Train.csv"	"08/24/15"	117	2	3	2	9	1	1	1	3.209	1	-7	9	"Training 1"	9	"R"	0.818181818181818
"8R"	"I_Train.csv"	"08/24/15"	118	2	3	8	6	-1	1	1	8.092	0	2	9	"Training 1"	9	"L"	0.428571428571429
"8R"	"I_Train.csv"	"08/24/15"	119	2	3	7	3	-1	1	1	5.437	0	4	9	"Training 1"	9	"L"	0.3
"8R"	"I_Train.csv"	"08/24/15"	120	2	3	2	10	1	1	1	1.886	1	-8	9	"Training 1"	9	"R"	0.833333333333333
"8R"	"I_Train.csv"	"08/24/15"	121	2	3	10	6	-1	1	1	1.303	0	4	9	"Training 1"	9	"L"	0.375
"8R"	"I_Train.csv"	"08/24/15"	122	2	3	8	10	1	1	1	7.154	0	-2	9	"Training 1"	9	"R"	0.555555555555556
"8R"	"I_Train.csv"	"08/24/15"	123	2	3	1	7	1	1	1	2.483	1	-6	9	"Training 1"	9	"R"	0.875
"8R"	"I_Train.csv"	"08/24/15"	124	2	3	10	3	-1	1	1	1.642	0	7	9	"Training 1"	9	"L"	0.230769230769231
"8R"	"I_Train.csv"	"08/24/15"	125	2	3	5	5	0	1	1	1.54	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	126	2	3	1	6	1	1	1	1.164	1	-5	9	"Training 1"	9	"R"	0.857142857142857
"8R"	"I_Train.csv"	"08/24/15"	127	2	3	7	1	-1	1	1	1.322	0	6	9	"Training 1"	9	"L"	0.125
"8R"	"I_Train.csv"	"08/24/15"	128	2	3	2	8	1	1	1	7.707	1	-6	9	"Training 1"	9	"R"	0.8
"8R"	"I_Train.csv"	"08/24/15"	129	2	3	4	10	1	1	1	1.608	1	-6	9	"Training 1"	9	"R"	0.714285714285714
"8R"	"I_Train.csv"	"08/24/15"	130	2	3	8	2	-1	1	1	2.483	0	6	9	"Training 1"	9	"L"	0.2
"8R"	"I_Train.csv"	"08/24/15"	131	2	3	6	2	-1	1	1	1.931	0	4	9	"Training 1"	9	"L"	0.25
"8R"	"I_Train.csv"	"08/24/15"	132	2	3	3	6	1	1	1	1.642	1	-3	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	133	2	3	9	3	-1	1	1	5.708	0	6	9	"Training 1"	9	"L"	0.25
"8R"	"I_Train.csv"	"08/24/15"	134	2	3	8	4	-1	1	1	1.225	0	4	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	135	2	3	10	2	-1	1	1	5.362	0	8	9	"Training 1"	9	"L"	0.166666666666667
"8R"	"I_Train.csv"	"08/24/15"	136	2	3	7	7	0	1	1	2.467	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	137	2	3	10	9	-1	1	1	10.813	0	1	9	"Training 1"	9	"L"	0.473684210526316
"8R"	"I_Train.csv"	"08/24/15"	138	2	3	1	5	1	1	1	2.518	1	-4	9	"Training 1"	9	"R"	0.833333333333333
"8R"	"I_Train.csv"	"08/24/15"	139	2	3	7	10	1	1	1	8.624	0	-3	9	"Training 1"	9	"R"	0.588235294117647
"8R"	"I_Train.csv"	"08/24/15"	140	2	3	10	1	-1	1	1	1.505	0	9	9	"Training 1"	9	"L"	0.0909090909090909
"8R"	"I_Train.csv"	"08/24/15"	141	2	3	10	5	-1	1	1	2.566	0	5	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	142	2	3	5	1	-1	1	1	2.894	0	4	9	"Training 1"	9	"L"	0.166666666666667
"8R"	"I_Train.csv"	"08/24/15"	143	2	3	5	9	1	1	1	3.058	1	-4	9	"Training 1"	9	"R"	0.642857142857143
"8R"	"I_Train.csv"	"08/24/15"	144	2	3	3	2	-1	1	1	4.461	0	1	9	"Training 1"	9	"L"	0.4
"8R"	"I_Train.csv"	"08/24/15"	145	2	3	6	8	1	1	1	1.413	1	-2	9	"Training 1"	9	"R"	0.571428571428571
"8R"	"I_Train.csv"	"08/24/15"	146	2	3	6	5	-1	1	1	2.631	0	1	9	"Training 1"	9	"L"	0.454545454545455
"8R"	"I_Train.csv"	"08/24/15"	147	2	3	6	1	-1	1	1	1.24	0	5	9	"Training 1"	9	"L"	0.142857142857143
"8R"	"I_Train.csv"	"08/24/15"	148	2	3	7	4	-1	1	1	1.847	0	3	9	"Training 1"	9	"L"	0.363636363636364
"8R"	"I_Train.csv"	"08/24/15"	149	2	3	6	3	-1	1	1	1.651	0	3	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	150	2	3	4	1	-1	1	1	2.865	0	3	9	"Training 1"	9	"L"	0.2
"8R"	"I_Train.csv"	"08/24/15"	151	2	3	9	10	1	1	1	19.248	0	-1	9	"Training 1"	9	"R"	0.526315789473684
"8R"	"I_Train.csv"	"08/24/15"	152	2	3	8	3	-1	1	1	3.411	0	5	9	"Training 1"	9	"L"	0.272727272727273
"8R"	"I_Train.csv"	"08/24/15"	153	2	3	7	5	-1	1	1	2.332	0	2	9	"Training 1"	9	"L"	0.416666666666667
"8R"	"I_Train.csv"	"08/24/15"	154	2	3	6	7	1	1	1	3.007	0	-1	9	"Training 1"	9	"R"	0.538461538461538
"8R"	"I_Train.csv"	"08/24/15"	155	2	3	4	3	-1	1	1	2.481	0	1	9	"Training 1"	9	"L"	0.428571428571429
"8R"	"I_Train.csv"	"08/24/15"	156	2	3	6	4	-1	1	1	1.389	0	2	9	"Training 1"	9	"L"	0.4
"8R"	"I_Train.csv"	"08/24/15"	157	2	3	2	7	1	1	1	2.757	1	-5	9	"Training 1"	9	"R"	0.777777777777778
"8R"	"I_Train.csv"	"08/24/15"	158	2	3	5	3	-1	1	1	1.662	0	2	9	"Training 1"	9	"L"	0.375
"8R"	"I_Train.csv"	"08/24/15"	159	2	3	7	6	-1	1	1	1.695	0	1	9	"Training 1"	9	"L"	0.461538461538462
"8R"	"I_Train.csv"	"08/24/15"	160	2	3	3	7	1	1	1	0.91	1	-4	9	"Training 1"	9	"R"	0.7
"8R"	"I_Train.csv"	"08/24/15"	161	2	3	9	2	-1	1	1	1.254	0	7	9	"Training 1"	9	"L"	0.181818181818182
"8R"	"I_Train.csv"	"08/24/15"	162	2	3	7	8	1	1	1	4.829	1	-1	9	"Training 1"	9	"R"	0.533333333333333
"8R"	"I_Train.csv"	"08/24/15"	163	2	3	8	1	-1	1	1	2.045	0	7	9	"Training 1"	9	"L"	0.111111111111111
"8R"	"I_Train.csv"	"08/24/15"	164	2	3	10	8	-1	1	1	7.743	0	2	9	"Training 1"	9	"L"	0.444444444444444
"8R"	"I_Train.csv"	"08/24/15"	165	2	3	2	5	1	1	1	1.772	1	-3	9	"Training 1"	9	"R"	0.714285714285714
"8R"	"I_Train.csv"	"08/24/15"	166	2	3	9	4	-1	1	1	2.009	0	5	9	"Training 1"	9	"L"	0.307692307692308
"8R"	"I_Train.csv"	"08/24/15"	167	2	3	8	7	-1	1	1	7.994	0	1	9	"Training 1"	9	"L"	0.466666666666667
"8R"	"I_Train.csv"	"08/24/15"	168	2	3	4	5	1	1	1	3.759	0	-1	9	"Training 1"	9	"R"	0.555555555555556
"8R"	"I_Train.csv"	"08/24/15"	169	2	3	9	6	-1	1	1	4.32	0	3	9	"Training 1"	9	"L"	0.4
"8R"	"I_Train.csv"	"08/24/15"	170	2	3	4	2	-1	1	1	1.437	0	2	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	171	2	3	4	6	1	1	1	2.024	1	-2	9	"Training 1"	9	"R"	0.6
"8R"	"I_Train.csv"	"08/24/15"	172	2	3	4	7	1	1	1	3.078	1	-3	9	"Training 1"	9	"R"	0.636363636363636
"8R"	"I_Train.csv"	"08/24/15"	173	2	3	1	4	1	1	1	1.476	1	-3	9	"Training 1"	9	"R"	0.8
"8R"	"I_Train.csv"	"08/24/15"	174	2	3	10	7	-1	1	1	14.733	0	3	9	"Training 1"	9	"L"	0.411764705882353
"8R"	"I_Train.csv"	"08/24/15"	175	2	3	5	8	1	1	1	2.731	1	-3	9	"Training 1"	9	"R"	0.615384615384615
"8R"	"I_Train.csv"	"08/24/15"	176	2	3	4	8	1	1	1	2.563	1	-4	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	177	2	3	8	8	0	1	1	7.049	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	178	2	3	1	1	0	1	1	3.549	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	179	2	3	1	2	1	1	1	2.432	1	-1	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	180	2	3	3	4	1	1	1	1.996	1	-1	9	"Training 1"	9	"R"	0.571428571428571
"8R"	"I_Train.csv"	"08/24/15"	181	2	3	3	3	0	1	1	2.393	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	182	2	3	2	2	0	1	1	2.039	1	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	183	2	3	6	9	1	1	1	17.612	0	-3	9	"Training 1"	9	"R"	0.6
"8R"	"I_Train.csv"	"08/24/15"	184	2	3	3	9	1	1	1	2.052	1	-6	9	"Training 1"	9	"R"	0.75
"8R"	"I_Train.csv"	"08/24/15"	185	2	3	2	6	1	1	1	2.418	1	-4	9	"Training 1"	9	"R"	0.75
"8R"	"I_Train.csv"	"08/24/15"	186	2	3	2	4	1	1	1	2.136	1	-2	9	"Training 1"	9	"R"	0.666666666666667
"8R"	"I_Train.csv"	"08/24/15"	187	2	3	2	1	-1	1	1	2.752	0	1	9	"Training 1"	9	"L"	0.333333333333333
"8R"	"I_Train.csv"	"08/24/15"	188	2	3	8	5	-1	1	1	1.622	0	3	9	"Training 1"	9	"L"	0.384615384615385
"8R"	"I_Train.csv"	"08/24/15"	189	2	3	9	8	-1	1	1	8.045	0	1	9	"Training 1"	9	"L"	0.470588235294118
"8R"	"I_Train.csv"	"08/24/15"	190	2	3	3	5	1	1	1	4.017	1	-2	9	"Training 1"	9	"R"	0.625
"8R"	"I_Train.csv"	"08/24/15"	191	2	3	5	6	1	1	1	5.295	1	-1	9	"Training 1"	9	"R"	0.545454545454545
"8R"	"I_Train.csv"	"08/24/15"	192	2	3	4	9	1	1	1	5.804	1	-5	9	"Training 1"	9	"R"	0.692307692307692
"8R"	"I_Train.csv"	"08/24/15"	193	2	3	3	10	1	1	1	2.547	1	-7	9	"Training 1"	9	"R"	0.769230769230769
"8R"	"I_Train.csv"	"08/24/15"	194	2	3	9	9	0	1	1	7.692	0	0	9	"Training 1"	9	"N"	0.5
"8R"	"I_Train.csv"	"08/24/15"	195	2	3	7	9	1	1	1	9.479	0	-2	9	"Training 1"	9	"R"	0.5625
"8R"	"I_Train.csv"	"08/24/15"	196	2	3	5	7	1	1	1	2.765	1	-2	9	"Training 1"	9	"R"	0.583333333333333
